Date,Time,Air temperature | ('C),Wind speed | (m/s),Wind direction | (deg),Pressure | (atm),System power generated | (kW)
13 10 2021,11:00 am,26.463,8.245,29,0.992281,971.725
13 10 2021,00:00 pm,26.663,9.382,34,0.991097,1431.09
13 10 2021,01:00 pm,26.663,9.995,47,0.99396,1742.91
13 10 2021,02:00 pm,26.363,10.291,49,0.99317,1883.06
13 10 2021,03:00 pm,26.263,9.629,46,0.992677,1559.43
13 10 2021,04:00 pm,26.263,8.413,48,0.990801,1034.88
13 10 2021,05:00 pm,26.063,7.909,52,0.991393,859.312
13 10 2021,06:00 pm,24.913,7.79,46,0.990703,824.897
13 10 2021,07:00 pm,23.763,7.672,38,0.989915,790.651
13 10 2021,08:00 pm,24.063,9.441,43,0.993369,1478.01
13 10 2021,09:00 pm,24.363,7.711,37,0.991395,802.37
13 10 2021,10:00 pm,24.563,9.491,46,0.995343,1503.62
13 10 2021,11:00 pm,24.963,8.383,63,0.994553,1032.12
14 10 2021,00:00 am,25.163,7.968,63,0.991789,880.452
14 10 2021,01:00 am,25.363,8.71,67,0.992973,1153.25
14 10 2021,02:00 am,25.463,7.593,72,0.991394,762.745
14 10 2021,03:00 am,25.563,7.009,77,0.992578,589.293
14 10 2021,04:00 am,25.463,6.812,66,0.991888,543.765
14 10 2021,05:00 am,25.463,6.594,67,0.991098,492.795
14 10 2021,06:00 am,24.463,5.675,78,0.990605,306.65
14 10 2021,07:00 am,23.463,4.745,46,0.990013,165.075
14 10 2021,08:00 am,23.263,4.983,10,0.990507,193.93
14 10 2021,09:00 am,23.363,4.815,358,0.993567,174.25
14 10 2021,10:00 am,24.563,6.782,29,0.995343,540.04
14 10 2021,11:00 am,24.863,6.189,57,0.993073,401.141
14 10 2021,00:00 pm,24.763,8.087,71,0.991098,917.995
14 10 2021,01:00 pm,24.763,7.929,78,0.992579,870.084
14 10 2021,02:00 pm,24.963,6.159,75,0.991493,393.286
14 10 2021,03:00 pm,25.163,5.645,62,0.992282,301.289
14 10 2021,04:00 pm,25.163,5.813,70,0.989914,329.152
14 10 2021,05:00 pm,24.963,5.843,76,0.988433,334.257
14 10 2021,06:00 pm,24.863,6.159,77,0.98942,392.212
14 10 2021,07:00 pm,24.763,6.475,72,0.990506,466.177
14 10 2021,08:00 pm,24.463,7.148,72,0.990111,625.515
14 10 2021,09:00 pm,24.463,5.042,87,0.990999,200.312
14 10 2021,10:00 pm,24.863,5.358,91,0.993665,253.181
14 10 2021,11:00 pm,25.263,5.17,100,0.993961,220.832
15 10 2021,00:00 am,25.663,6.555,106,0.99169,483.749
15 10 2021,01:00 am,25.763,7.523,107,0.993467,741.834
15 10 2021,02:00 am,25.563,7.869,123,0.991591,848.414
15 10 2021,03:00 am,25.463,7.691,125,0.990407,792.41
15 10 2021,04:00 am,25.363,7.593,121,0.990308,761.962
15 10 2021,05:00 am,25.363,7.968,127,0.988827,877.431
15 10 2021,06:00 am,24.663,7.237,117,0.989519,652.694
15 10 2021,07:00 am,23.963,6.505,109,0.990112,474.26
15 10 2021,08:00 am,23.963,4.202,117,0.989224,99.3581
15 10 2021,10:00 am,25.263,7.138,104,0.99317,623.153
15 10 2021,11:00 am,25.463,8.453,106,0.991295,1053.54
15 10 2021,00:00 pm,25.463,8.008,115,0.990999,891.643
15 10 2021,01:00 pm,25.463,8.393,112,0.991394,1030.65
15 10 2021,02:00 pm,25.363,7.583,111,0.989321,758.257
15 10 2021,03:00 pm,25.263,7.158,110,0.988038,625.532
15 10 2021,04:00 pm,25.163,7.632,109,0.986952,772.715
15 10 2021,05:00 pm,25.063,7.296,111,0.986853,668.383
15 10 2021,06:00 pm,25.613,9.174,128,0.987741,1327.1
15 10 2021,07:00 pm,26.163,11.053,127,0.98863,2213.32
15 10 2021,08:00 pm,26.063,10.044,121,0.989419,1763.16
15 10 2021,09:00 pm,25.863,10.153,126,0.991591,1822.58
15 10 2021,10:00 pm,25.763,9.945,132,0.989814,1715.9
15 10 2021,11:00 pm,25.763,8.729,143,0.989321,1156.06
16 10 2021,00:00 am,25.763,7.602,144,0.989814,763.496
16 10 2021,01:00 am,25.663,6.663,137,0.99011,507.556
16 10 2021,02:00 am,24.563,7.167,134,0.991987,633.033
16 10 2021,03:00 am,24.763,7.682,135,0.990111,791.243
16 10 2021,04:00 am,25.163,8.512,135,0.988432,1074
16 10 2021,05:00 am,25.363,7.869,147,0.988136,846.116
16 10 2021,06:00 am,24.913,6.901,140,0.988631,563.373
16 10 2021,07:00 am,24.463,5.942,141,0.989124,351.627
16 10 2021,08:00 am,24.763,4.726,137,0.991295,162.207
16 10 2021,09:00 am,25.063,4.666,148,0.991789,154.999
16 10 2021,10:00 am,25.363,3.885,137,0.991591,67.7693
16 10 2021,11:00 am,26.063,3.935,140,0.990505,71.4356
16 10 2021,00:00 pm,26.463,3.203,120,0.987346,12.1214
16 10 2021,01:00 pm,26.263,5.991,106,0.989222,357.955
16 10 2021,02:00 pm,25.363,8.136,105,0.991394,933.053
16 10 2021,03:00 pm,24.863,8.907,107,0.991098,1228.79
16 10 2021,04:00 pm,24.863,8.502,112,0.987841,1070.63
16 10 2021,05:00 pm,24.763,8.374,119,0.98636,1020.58
16 10 2021,06:00 pm,25.113,8.769,125,0.987445,1171.14
16 10 2021,07:00 pm,25.463,9.164,129,0.988531,1324.3
16 10 2021,08:00 pm,25.563,7.968,125,0.989617,877.03
16 10 2021,09:00 pm,25.563,7.375,128,0.989123,692.896
16 10 2021,10:00 pm,25.563,6.228,119,0.991986,408.512
16 10 2021,11:00 pm,25.663,5.991,125,0.993269,360.023
17 10 2021,00:00 am,25.663,6.149,123,0.990901,389.581
17 10 2021,01:00 am,25.763,6.663,112,0.989913,507.607
17 10 2021,02:00 am,25.663,7.296,118,0.990308,668.55
17 10 2021,03:00 am,25.563,7.227,124,0.992085,649.265
17 10 2021,04:00 am,25.463,5.833,126,0.990802,332.52
17 10 2021,05:00 am,25.463,4.953,119,0.989222,188.597
17 10 2021,06:00 am,24.763,4.666,71,0.989124,154.59
17 10 2021,07:00 am,24.063,4.37,86,0.989124,119.468
17 10 2021,08:00 am,23.363,5.131,81,0.989619,214.772
17 10 2021,09:00 am,23.563,4.241,59,0.991395,104.646
17 10 2021,10:00 am,24.163,5.111,48,0.991,210.985
17 10 2021,11:00 am,25.263,6.446,35,0.993368,460.074
17 10 2021,00:00 pm,24.963,8.037,61,0.989914,900.89
17 10 2021,01:00 pm,24.463,9.352,64,0.992086,1429.14
17 10 2021,02:00 pm,23.763,11.072,59,0.991691,2239.85
17 10 2021,03:00 pm,24.363,11.804,51,0.989914,2498.37
17 10 2021,04:00 pm,24.563,11.488,48,0.989321,2385.64
17 10 2021,05:00 pm,24.763,10.074,49,0.988828,1784.5
17 10 2021,06:00 pm,24.263,9.461,61,0.988927,1479.9
17 10 2021,07:00 pm,23.763,8.848,42,0.989125,1208.19
17 10 2021,08:00 pm,23.363,10.974,21,0.991099,2197.71
17 10 2021,09:00 pm,22.263,13.366,12,0.994259,2879.34
17 10 2021,10:00 pm,21.063,14.285,18,0.996333,2978.35
17 10 2021,11:00 pm,20.163,12.17,12,0.994952,2644.3
18 10 2021,00:00 am,19.163,12.15,358,0.993965,2642.03
18 10 2021,01:00 am,18.063,12.219,346,0.994954,2661.74
18 10 2021,02:00 am,17.463,12.348,353,0.99446,2691.99
18 10 2021,03:00 am,17.063,11.725,356,0.995646,2512.87
18 10 2021,04:00 am,16.563,12.249,348,0.994856,2673.06
18 10 2021,05:00 am,16.063,12.803,348,0.995448,2799.2
18 10 2021,06:00 am,14.213,11.349,339,0.995253,2392.15
18 10 2021,07:00 am,12.363,9.906,339,0.994958,1781.55
18 10 2021,08:00 am,12.663,11.567,339,0.996734,2478.25
18 10 2021,09:00 am,13.163,11.369,325,0.996043,2405.29
18 10 2021,10:00 am,13.663,9.945,338,0.99782,1798.54
18 10 2021,11:00 am,14.063,8.848,319,1.00009,1258.39
18 10 2021,00:00 pm,13.363,8.235,326,0.997228,1020.78
18 10 2021,01:00 pm,13.363,8.818,324,0.996339,1245.26
18 10 2021,02:00 pm,13.563,9.698,327,0.993773,1666.66
18 10 2021,03:00 pm,13.663,9.856,332,0.996339,1750.78
18 10 2021,04:00 pm,13.863,9.352,343,0.99397,1489.27
18 10 2021,05:00 pm,14.363,8.255,349,0.993772,1020.67
18 10 2021,06:00 pm,13.713,8.739,343,0.996042,1212.94
18 10 2021,07:00 pm,13.063,9.234,335,0.998413,1440.61
18 10 2021,08:00 pm,12.963,7.533,331,0.997524,783.022
18 10 2021,09:00 pm,12.863,8.126,326,0.998117,980.434
18 10 2021,10:00 pm,12.963,7.85,336,0.998216,883.182
18 10 2021,11:00 pm,13.163,7.177,337,1.00206,673.036
19 10 2021,00:00 am,13.363,6.861,340,0.999893,581.223
19 10 2021,01:00 am,13.763,7.958,346,0.999991,916.583
19 10 2021,02:00 am,14.163,7.899,353,0.99782,894.982
19 10 2021,03:00 am,14.563,8.996,355,0.998806,1312.71
19 10 2021,04:00 am,14.763,9.491,359,0.998312,1561.95
19 10 2021,05:00 am,14.863,10.38,0,0.997819,1990.06
19 10 2021,06:00 am,14.613,10.123,353,0.999003,1878.07
19 10 2021,07:00 am,14.363,9.866,355,1.00029,1758.41
19 10 2021,08:00 am,14.363,10.815,352,0.999498,2191.67
19 10 2021,09:00 am,14.763,10.657,354,1.00275,2122.52
19 10 2021,10:00 am,15.563,9.57,349,1.00216,1603.89
19 10 2021,11:00 am,16.463,8.838,343,1.00226,1247.5
19 10 2021,00:00 pm,17.363,8.225,340,1.00117,1005.94
19 10 2021,01:00 pm,18.063,8.522,342,1.00186,1118.78
19 10 2021,02:00 pm,18.563,9.105,347,1.00167,1350.48
19 10 2021,03:00 pm,18.963,9.58,350,1.00157,1589.03
19 10 2021,04:00 pm,19.063,9.105,353,0.999494,1344.51
19 10 2021,05:00 pm,18.963,8.947,355,0.999395,1276.19
19 10 2021,06:00 pm,17.663,9.837,358,1.00137,1726.41
19 10 2021,07:00 pm,16.363,10.717,359,1.00335,2141.51
19 10 2021,08:00 pm,15.663,11.122,360,1.00384,2316.03
19 10 2021,09:00 pm,15.263,10.707,354,1.00404,2144.22
19 10 2021,10:00 pm,14.863,11.873,354,1.00285,2585.98
19 10 2021,11:00 pm,14.363,11.389,352,1.00562,2419.72
20 10 2021,00:00 am,14.063,9.797,350,1.00453,1732.11
20 10 2021,01:00 am,13.663,9.57,349,1.00404,1617.67
20 10 2021,02:00 am,13.263,9.768,350,1.00463,1722.05
20 10 2021,03:00 am,12.863,9.649,346,1.00266,1661.26
20 10 2021,04:00 am,12.363,9.985,347,1.00147,1831.65
20 10 2021,05:00 am,11.863,10.094,345,1.00197,1884.06
20 10 2021,06:00 am,12.313,9.649,344,1.00216,1662.68
20 10 2021,07:00 am,12.763,9.204,349,1.00236,1433.14
20 10 2021,08:00 am,12.663,9.57,348,1.00374,1622.88
20 10 2021,09:00 am,13.363,8.552,350,1.00473,1151.48
20 10 2021,10:00 am,14.663,8.492,354,1.00562,1124.16
20 10 2021,11:00 am,16.263,7.484,354,1.00581,764.599
20 10 2021,00:00 pm,17.563,6.99,3,1.0068,607.335
20 10 2021,01:00 pm,18.563,5.813,4,1.00502,341.601
20 10 2021,02:00 pm,19.363,4.973,12,1.00334,197.959
20 10 2021,03:00 pm,19.863,5.358,24,1.00245,261.046
20 10 2021,04:00 pm,20.063,6.011,28,1.00038,372.356
20 10 2021,05:00 pm,20.263,6.139,26,1.00058,400.776
20 10 2021,06:00 pm,20.713,7.227,5,1.00018,667.685
20 10 2021,07:00 pm,21.163,8.304,16,0.999887,1021.22
20 10 2021,08:00 pm,20.663,8.077,15,1.00216,938.059
20 10 2021,09:00 pm,20.163,5.427,360,1.00147,272.283
20 10 2021,10:00 pm,19.663,8.176,1,1.00354,981.197
20 10 2021,11:00 pm,19.163,6.248,357,1.00512,429.983
21 10 2021,00:00 am,19.163,5.289,2,1.00384,250.328
21 10 2021,01:00 am,19.063,6.09,360,1.00364,392.443
21 10 2021,02:00 am,18.763,6.357,1,1.00117,454.191
21 10 2021,03:00 am,18.363,6.06,4,1.00068,385.239
21 10 2021,04:00 am,18.163,6.673,7,0.999692,528.453
21 10 2021,05:00 am,17.763,6.031,7,0.999396,378.464
21 10 2021,06:00 am,16.713,5.309,345,1.00088,255.436
21 10 2021,07:00 am,15.663,4.577,340,1.00226,152.064
21 10 2021,08:00 am,15.463,4.775,344,0.999299,175.746
21 10 2021,09:00 am,15.763,5.002,356,1.00058,203.38
21 10 2021,10:00 am,17.163,4.894,352,1.00127,189.459
21 10 2021,11:00 am,18.763,4.083,353,1.00344,90.3086
22 10 2021,00:00 am,20.263,5.447,260,0.999887,275.121
22 10 2021,01:00 am,19.863,5.507,263,0.998111,285.422
22 10 2021,02:00 am,19.763,5.289,249,0.996235,247.403
22 10 2021,03:00 am,19.763,5.022,249,0.995544,202.186
22 10 2021,10:00 pm,22.763,3.529,286,0.994062,40.1461
22 10 2021,11:00 pm,22.663,3.994,295,0.998208,78.2466
23 10 2021,00:00 am,22.563,3.391,292,0.996726,29.2895
23 10 2021,01:00 am,22.563,3.43,305,0.996726,32.4479
23 10 2021,06:00 am,19.463,3.668,295,0.99594,52.689
23 10 2021,07:00 am,17.063,5.358,316,0.995448,261.841
23 10 2021,01:00 pm,22.863,3.559,20,0.998405,42.9329
23 10 2021,02:00 pm,22.763,4.735,45,0.997417,165.811
23 10 2021,03:00 pm,22.163,5.833,60,0.997221,338.35
23 10 2021,04:00 pm,21.863,6.228,67,0.99574,416.55
23 10 2021,05:00 pm,21.863,5.862,65,0.996234,343.314
23 10 2021,06:00 pm,22.063,5.269,74,0.997023,241.814
23 10 2021,07:00 pm,22.263,4.686,59,0.997813,160.172
23 10 2021,08:00 pm,22.463,5.081,50,0.998899,209.635
23 10 2021,09:00 pm,22.363,4.31,28,0.997023,114.628
23 10 2021,10:00 pm,22.063,6.011,17,0.999195,369.612
23 10 2021,11:00 pm,21.663,7.553,19,0.9989,766.29
24 10 2021,00:00 am,21.263,6.891,20,1.00087,574.184
24 10 2021,01:00 am,20.863,7.098,18,1.00107,627.539
24 10 2021,02:00 am,20.463,8.156,23,0.998703,965.571
24 10 2021,03:00 am,20.063,7.513,23,0.998308,757.578
24 10 2021,04:00 am,19.663,7.108,21,0.997618,630.643
24 10 2021,05:00 am,19.163,7.138,17,0.997914,642.044
24 10 2021,06:00 am,18.313,6.248,359,0.998211,428.043
24 10 2021,07:00 am,17.463,5.348,347,0.998508,260.64
24 10 2021,08:00 am,16.863,5.536,348,1.00078,294.384
24 10 2021,09:00 am,17.063,4.993,343,1.00167,201.604
24 10 2021,10:00 am,18.463,5.833,3,1.00127,343.91
24 10 2021,11:00 am,20.263,6.129,16,1.00186,398.825
24 10 2021,00:00 pm,21.363,5.299,26,1.00097,248.906
24 10 2021,01:00 pm,21.863,5.309,37,1.00097,250.107
24 10 2021,02:00 pm,21.863,6.574,48,1.00018,499.375
24 10 2021,03:00 pm,21.563,6.634,57,1.00048,513.338
24 10 2021,04:00 pm,21.163,6.209,59,0.999887,415.053
24 10 2021,05:00 pm,20.863,5.081,62,0.999097,211.394
24 10 2021,06:00 pm,21.063,4.973,66,0.999985,196.034
24 10 2021,07:00 pm,21.263,4.864,69,1.00087,182.848
24 10 2021,08:00 pm,21.463,4.933,73,1.00147,191.195
24 10 2021,10:00 pm,21.663,3.48,60,0.999788,37.0721
24 10 2021,11:00 pm,21.663,3.658,53,1.00206,51.7412
25 10 2021,00:00 am,21.663,3.342,63,1.00068,25.9538
25 10 2021,01:00 am,21.563,3.411,54,1.00117,31.5548
25 10 2021,02:00 am,21.563,4.192,69,1.00137,101.578
25 10 2021,03:00 am,21.563,4.221,78,1.00156,105.087
25 10 2021,04:00 am,21.663,4.538,90,1.00156,143.435
25 10 2021,05:00 am,21.663,4.3,101,0.999097,114.191
25 10 2021,06:00 am,21.013,4.745,97,0.999294,168.437
25 10 2021,07:00 am,20.363,5.19,105,0.999493,230.779
25 10 2021,08:00 am,20.563,4.815,124,0.999493,177.373
25 10 2021,09:00 am,20.663,3.856,127,0.999492,67.9079
25 10 2021,10:00 am,20.963,3.094,115,1.00117,6.00823
25 10 2021,00:00 pm,21.363,5.18,93,1.00275,229.019
25 10 2021,01:00 pm,21.363,5.091,106,1.00196,213.744
25 10 2021,02:00 pm,21.263,5.744,108,0.999097,324.734
25 10 2021,03:00 pm,21.163,6.04,110,0.999097,375.482
25 10 2021,04:00 pm,21.163,5.487,113,0.997715,280.345
25 10 2021,05:00 pm,21.163,4.459,116,0.998406,133.466
25 10 2021,06:00 pm,21.263,4.231,111,0.999393,106.133
25 10 2021,07:00 pm,21.363,4.004,128,1.00048,79.6987
25 10 2021,08:00 pm,21.363,4.785,128,1.00107,173.389
25 10 2021,09:00 pm,21.363,5.566,122,0.999689,294.297
25 10 2021,10:00 pm,21.463,4.577,116,1.00048,147.969
25 10 2021,11:00 pm,21.563,4.449,125,0.998702,132.191
26 10 2021,00:00 am,21.663,4.745,116,1.00364,168.845
26 10 2021,01:00 am,21.763,4.637,125,1.00354,155.772
26 10 2021,02:00 am,21.763,4.913,115,0.999492,188.294
26 10 2021,03:00 am,21.863,5.516,123,0.999689,285.234
26 10 2021,04:00 am,21.863,5.892,125,0.997714,348.957
26 10 2021,05:00 am,21.963,5.615,133,0.99801,301.52
26 10 2021,06:00 am,20.613,4.043,154,0.998801,83.6614
26 10 2021,02:00 pm,23.463,3.342,78,0.9987,25.2886
26 10 2021,03:00 pm,23.363,4.32,86,0.997911,115.403
26 10 2021,04:00 pm,23.363,3.945,92,0.996726,73.8671
26 10 2021,06:00 pm,23.263,4.043,97,0.996529,81.8291
26 10 2021,07:00 pm,23.063,5.062,90,0.997713,205.647
26 10 2021,08:00 pm,22.663,4.854,107,0.997912,180.258
26 10 2021,09:00 pm,22.263,5.457,143,0.997418,273.949
26 10 2021,10:00 pm,22.563,5.17,144,0.996628,224.294
26 10 2021,11:00 pm,22.763,3.786,136,0.999293,61.4721
27 10 2021,00:00 am,22.963,4.291,139,0.999589,112.494
27 10 2021,01:00 am,23.063,4.735,138,0.999885,166.096
27 10 2021,02:00 am,23.163,5.329,132,0.99722,251.056
27 10 2021,03:00 am,23.263,5.586,133,0.996726,294.995
27 10 2021,04:00 am,23.263,5.526,136,0.996134,284.288
27 10 2021,05:00 am,23.263,5.467,138,0.99722,274.545
27 10 2021,06:00 am,22.613,4.666,138,0.996726,157.379
27 10 2021,07:00 am,21.963,3.875,130,0.996234,68.6466
27 10 2021,09:00 am,22.563,4.132,152,0.99801,93.1974
27 10 2021,10:00 am,23.263,4.854,155,0.996529,179.592
27 10 2021,11:00 am,23.563,3.806,152,1.00058,62.947
27 10 2021,00:00 pm,23.863,4.093,149,0.998602,87.8656
27 10 2021,01:00 pm,24.063,4.597,138,0.998799,148.622
27 10 2021,02:00 pm,24.263,4.607,138,0.994752,148.864
27 10 2021,03:00 pm,24.063,5.951,119,0.996232,356.036
27 10 2021,04:00 pm,23.663,6.752,109,0.99485,534.435
27 10 2021,05:00 pm,23.263,7.355,103,0.994258,696.077
27 10 2021,06:00 pm,23.713,8.077,103,0.995245,921.189
27 10 2021,07:00 pm,24.163,8.799,113,0.996331,1196.37
27 10 2021,08:00 pm,24.463,10.133,123,0.995936,1827.29
27 10 2021,09:00 pm,24.463,9.866,126,0.996923,1695.32
27 10 2021,10:00 pm,24.363,10.38,132,0.998304,1940.79
27 10 2021,11:00 pm,24.363,9.085,133,0.998304,1307.07
28 10 2021,00:00 am,24.363,9.392,137,0.997021,1457.57
28 10 2021,01:00 am,24.463,9.629,141,0.997416,1576.8
28 10 2021,02:00 am,24.663,9.599,140,0.995836,1558.17
28 10 2021,03:00 am,24.663,9.649,143,0.997416,1585.88
28 10 2021,04:00 am,24.663,9.115,146,0.996035,1315.15
28 10 2021,05:00 am,24.663,8.453,143,0.996331,1061.56
28 10 2021,06:00 am,24.013,7.326,144,0.996627,687.465
28 10 2021,07:00 am,23.363,6.209,130,0.997022,410.091
28 10 2021,08:00 am,23.963,8.018,132,0.997515,904.147
28 10 2021,09:00 am,24.263,7.85,129,0.997416,850.833
28 10 2021,10:00 am,24.363,8.037,118,0.996035,907.709
28 10 2021,11:00 am,24.163,7.701,115,0.995344,802.991
28 10 2021,00:00 pm,24.263,8.314,117,0.997219,1011.08
28 10 2021,01:00 pm,24.363,9.679,119,0.997515,1602.83
28 10 2021,02:00 pm,24.363,9.481,118,0.994752,1498.72
28 10 2021,03:00 pm,24.363,9.619,118,0.993862,1566.66
28 10 2021,04:00 pm,24.263,9.145,122,0.993665,1328.43
28 10 2021,05:00 pm,24.463,9.886,129,0.993961,1700.85
28 10 2021,06:00 pm,24.063,10.232,129,0.99485,1871.5
28 10 2021,07:00 pm,23.663,10.568,124,0.995738,2023.75
28 10 2021,08:00 pm,23.963,10.084,121,0.995936,1807.53
28 10 2021,09:00 pm,24.363,10.183,131,0.995344,1849.04
28 10 2021,10:00 pm,24.463,10.519,125,0.996133,1997.77
28 10 2021,11:00 pm,24.563,10.519,133,0.998304,2001.34
29 10 2021,00:00 am,24.663,10.588,134,0.995441,2026.89
29 10 2021,01:00 am,24.663,10.4,132,0.995936,1943.7
29 10 2021,02:00 am,24.563,10.588,134,0.995047,2026.89
29 10 2021,03:00 am,23.763,10.094,136,0.995146,1810.98
29 10 2021,04:00 am,23.363,9.837,140,0.994554,1681.68
29 10 2021,05:00 am,22.663,9.174,155,0.993172,1350.75
29 10 2021,06:00 am,21.363,6.634,165,0.99426,510.751
29 10 2021,07:00 am,20.063,4.093,168,0.995347,89.4489
29 10 2021,08:00 am,20.963,4.053,163,0.994556,83.9814
29 10 2021,09:00 am,22.063,3.579,169,0.993075,44.3235
29 10 2021,10:00 am,22.663,3.213,136,0.99416,14.6216
29 10 2021,11:00 am,22.463,3.579,114,0.99416,44.2329
29 10 2021,00:00 pm,22.863,5.507,117,0.993172,280.531
29 10 2021,01:00 pm,23.363,7.691,123,0.993271,800.344
29 10 2021,02:00 pm,23.763,9.768,131,0.992185,1642.08
29 10 2021,03:00 pm,24.163,10.183,128,0.991592,1844.38
29 10 2021,04:00 pm,24.163,11.616,134,0.991099,2435.54
29 10 2021,05:00 pm,23.963,11.774,138,0.990507,2491.1
29 10 2021,06:00 pm,24.113,10.598,139,0.991296,2027.89
29 10 2021,07:00 pm,24.263,9.431,141,0.991987,1469.62
29 10 2021,08:00 pm,24.263,8.275,147,0.991592,990.542
29 10 2021,09:00 pm,24.263,7.138,149,0.991198,624.71
29 10 2021,10:00 pm,24.363,7.444,146,0.994257,721.512
29 10 2021,11:00 pm,24.563,7.484,157,0.993665,732.986
30 10 2021,00:00 am,24.663,8.423,156,0.992283,1046.04
30 10 2021,01:00 am,24.663,10.015,162,0.992678,1761.32
30 10 2021,02:00 am,24.663,10.351,171,0.990308,1914.13
30 10 2021,03:00 am,24.063,10.163,187,0.990902,1834.99
30 10 2021,04:00 am,23.263,8.453,201,0.990507,1060.64
30 10 2021,05:00 am,22.763,7.662,194,0.991199,791.254
30 10 2021,06:00 am,22.263,8.255,184,0.991001,989.019
30 10 2021,07:00 am,21.763,8.848,182,0.990805,1217.73
30 10 2021,08:00 am,21.863,8.631,181,0.991989,1135.55
30 10 2021,09:00 am,22.363,7.632,180,0.990705,782.58
30 10 2021,10:00 am,23.263,6.386,176,0.993074,449.689
30 10 2021,11:00 am,24.263,4.528,206,0.994653,139.339
30 10 2021,00:00 pm,25.063,4.627,209,0.99248,150.349
30 10 2021,01:00 pm,25.763,4.469,238,0.993467,131.125
30 10 2021,02:00 pm,25.963,5.596,261,0.993664,292.725
30 10 2021,03:00 pm,25.763,6.307,275,0.99248,426.682
30 10 2021,04:00 pm,25.763,5.615,277,0.992381,295.643
30 10 2021,05:00 pm,25.863,5.081,278,0.991591,204.4
30 10 2021,06:00 pm,23.563,9.481,334,0.994455,1502.53
30 10 2021,07:00 pm,21.263,13.88,358,0.99732,2944.94
30 10 2021,08:00 pm,20.563,10.133,3,0.997419,1849.29
30 10 2021,09:00 pm,19.863,10.38,0,0.999887,1966.66
30 10 2021,10:00 pm,19.163,10.064,355,1.00245,1833.27
30 10 2021,11:00 pm,18.463,8.383,348,0.998704,1060.23
31 10 2021,00:00 am,18.063,7.948,342,1.00117,901.989
31 10 2021,01:00 am,17.763,5.981,330,1.00226,370.547
31 10 2021,02:00 am,17.463,6.881,328,1.00048,578.998
31 10 2021,03:00 am,17.163,6.367,316,0.999889,458.768
31 10 2021,04:00 am,16.863,6.732,312,0.998014,543.544
31 10 2021,05:00 am,16.563,7.207,309,0.998114,670.584
31 10 2021,06:00 am,17.113,6.031,297,0.998212,379.323
31 10 2021,07:00 am,17.663,4.864,275,0.998212,184.87
31 10 2021,08:00 am,17.763,4.696,250,0.99752,164.28
31 10 2021,09:00 am,18.263,4.488,246,0.998605,139.041
31 10 2021,10:00 am,19.363,5.912,256,1.00058,356.229
31 10 2021,11:00 am,20.563,6.99,273,0.99811,597.03
31 10 2021,00:00 pm,21.563,7.444,288,0.99653,730.603
31 10 2021,01:00 pm,22.463,7.375,293,0.997221,707.216
31 10 2021,02:00 pm,23.063,7.8,303,0.996036,837.397
31 10 2021,03:00 pm,23.363,7.494,295,0.995541,740.713
31 10 2021,04:00 pm,23.563,6.792,295,0.99258,542.663
31 10 2021,05:00 pm,25.363,5.467,266,0.983694,268.113
31 10 2021,06:00 pm,25.813,4.993,220,0.984681,192.345
31 10 2021,07:00 pm,26.263,4.518,205,0.985668,135.284
31 10 2021,08:00 pm,25.963,5.734,197,0.985076,313.117
31 10 2021,09:00 pm,25.363,6.377,186,0.986557,440.575
31 10 2021,10:00 pm,24.863,8.65,192,0.986754,1125.85
31 10 2021,11:00 pm,24.663,8.403,195,0.98557,1031.71
1 11 2021,00:00 am,24.663,8.028,203,0.98409,894.025
1 11 2021,01:00 am,24.363,8.265,194,0.986361,980.451
1 11 2021,02:00 am,24.263,8.186,202,0.986262,950.326
1 11 2021,03:00 am,24.463,8.739,219,0.984781,1159.05
1 11 2021,04:00 am,24.663,9.036,224,0.984583,1271.23
1 11 2021,05:00 am,24.363,9.926,234,0.982609,1702.05
1 11 2021,06:00 am,23.113,8.72,232,0.98419,1156.18
1 11 2021,07:00 am,21.863,7.513,257,0.98577,742.899
1 11 2021,08:00 am,21.963,7.148,275,0.985967,629.214
1 11 2021,09:00 am,21.663,7.484,290,0.983401,732.525
1 11 2021,10:00 am,22.063,6.485,298,0.988435,471.996
1 11 2021,11:00 am,22.363,7.701,292,0.989521,803.072
1 11 2021,00:00 pm,22.263,8.957,303,0.987843,1254.12
1 11 2021,01:00 pm,22.363,10.015,319,0.986855,1765.12
1 11 2021,02:00 pm,22.763,10.746,331,0.987645,2095.37
1 11 2021,03:00 pm,23.363,10.895,347,0.989915,2161.29
1 11 2021,04:00 pm,23.463,9.936,2,0.989125,1723.07
1 11 2021,05:00 pm,23.163,10.38,8,0.987151,1929.78
1 11 2021,06:00 pm,23.863,9.333,10,0.98952,1418.64
1 11 2021,07:00 pm,24.563,8.285,13,0.991888,993.181
1 11 2021,08:00 pm,23.763,7.316,13,0.992185,681.591
1 11 2021,09:00 pm,22.963,7.701,16,0.994061,805.178
1 11 2021,10:00 pm,22.263,7.672,13,0.992187,796.132
1 11 2021,11:00 pm,21.663,7.326,20,0.997616,694.277
2 11 2021,00:00 am,21.163,7.504,17,0.995642,749.951
2 11 2021,01:00 am,20.563,8.66,21,0.996432,1156.51
2 11 2021,02:00 am,20.263,7.494,30,0.99347,747.289
2 11 2021,03:00 am,20.063,8.215,34,0.994853,985.632
2 11 2021,04:00 am,20.063,7.395,40,0.995741,718.606
